index,review_index,study_id,study_name
599,173,STD-Mitwaly-2016_x002a_,Mitwaly 2016_x002a_
600,174,STD-Arash-2020,Arash 2020
601,174,STD-Scribante-2011,Scribante 2011
602,174,STD-Sun-2011,Sun 2011
603,174,STD-Wan-2017,Wan 2017
604,175,STD-Ahn-2018,Ahn 2018
605,176,STD-Burton-1978,Burton 1978
606,176,STD-Williams-2017,Williams 2017
607,177,STD-Lee-2013,Lee 2013
608,177,STD-Ostroff-2013,Ostroff 2013
609,178,STD-Maddison-2014,Maddison 2014
610,178,STD-Ussher-2015,Ussher 2015
611,179,STD-Faglia-2010,Faglia 2010
612,180,STD-Liu-2018,Liu 2018
613,181,STD-Bekelman-2015,Bekelman 2015
614,181,STD-Bernocchi-2017,Bernocchi 2017
615,181,STD-Cavusoglu-2017,Cavusoglu 2017
616,181,STD-Chen-2018,Chen 2018
617,181,STD-Dunbar-2014,Dunbar 2014
618,181,STD-Lang-2018,Lang 2018
619,181,STD-Mao-2015,Mao 2015
620,181,STD-Ong-2016,Ong 2016
621,182,STD-Carr-2018,Carr 2018
622,182,STD-G_x00fc_ng_x00f6_r-2021,G_x00fc_ng_x00f6_r 2021
623,182,STD-Kriemler-2013,Kriemler 2013
624,182,STD-Sawyer-2020,Sawyer 2020
625,183,STD-Palacios_x002d_S_x00e1_nchez-2015,Palacios_x002d_S_x00e1_nchez 2015
626,183,STD-Silvestre-2012,Silvestre 2012
627,184,STD-ATTRACT,ATTRACT
628,184,STD-CAVENT,CAVENT
629,185,STD-TACT-2013,TACT 2013
630,186,STD-Ghorbani-2009,Ghorbani 2009
631,186,STD-Lok-2012,Lok 2012
632,187,STD-Dowd-2020,Dowd 2020
633,187,STD-Dunlop-2017,Dunlop 2017
634,187,STD-Li-2017,Li 2017
635,187,STD-Mathew-2011,Mathew 2011
636,187,STD-Yeh-2011,Yeh 2011
637,188,STD-QALS-Study-Group-2009,QALS Study Group 2009
638,189,STD-Alfonzo-2016,Alfonzo 2016
639,189,STD-Fang-2017,Fang 2017
640,189,STD-Haguenoer-2015,Haguenoer 2015
641,189,STD-Jensen-2009,Jensen 2009
642,189,STD-Ma-2015,Ma 2015
643,189,STD-McAvoy-1991,McAvoy 1991
644,189,STD-Peterson-2012,Peterson 2012
645,189,STD-Robson-1989,Robson 1989
646,189,STD-Taylor-2010,Taylor 2010
647,190,STD-Ada-2010,Ada 2010
648,190,STD-Duncan-2011,Duncan 2011
649,190,STD-Kim-2016,Kim 2016
650,190,STD-Mao-2015,Mao 2015
651,190,STD-Middleton-2014,Middleton 2014
652,190,STD-Park-2013,Park 2013
653,190,STD-Park-2015,Park 2015
654,191,STD-Brown-2011,Brown 2011
655,192,STD-Blebil-2014,Blebil 2014
656,192,STD-Collins-2018,Collins 2018
657,192,STD-Cummins-2016a,Cummins 2016a
658,192,STD-Duffy-2006,Duffy 2006
659,192,STD-Ellerbeck-2009,Ellerbeck 2009
660,192,STD-Ferguson-2012,Ferguson 2012
661,192,STD-Graham-2011,Graham 2011
662,192,STD-Hughes-2010,Hughes 2010
663,192,STD-Klemperer-2017,Klemperer 2017
664,192,STD-McClure-2011,McClure 2011
665,192,STD-Smith-2013,Smith 2013
666,192,STD-Sumner-2016,Sumner 2016
667,192,STD-Swan-2010,Swan 2010
668,192,STD-Vander-Weg-2016,Vander Weg 2016
669,192,STD-Wu-2017,Wu 2017
670,192,STD-Young-2008,Young 2008
671,192,STD-Zhu-2012,Zhu 2012
672,193,STD-Dysken-2014,Dysken 2014
673,194,STD-Abbasalizadeh-2018,Abbasalizadeh 2018
674,194,STD-Klingberg-Allvin-2015,Klingberg Allvin 2015
675,194,STD-Lee-2011,Lee 2011
676,194,STD-Li-2015,Li 2015
677,194,STD-Li-2017,Li 2017
678,194,STD-Olavarrieta-2015,Olavarrieta 2015
679,194,STD-Torky-2018,Torky 2018
680,194,STD-Vahid-Roudsari-2010,Vahid Roudsari 2010
681,194,STD-Warriner-2011,Warriner 2011
682,195,STD-Bhatt-2013,Bhatt 2013
683,195,STD-Ma-2019,Ma 2019
684,195,STD-Zhou-2017,Zhou 2017
685,196,STD-Behnammoghadam-2019,Behnammoghadam 2019
686,196,STD-Chen-2015,Chen 2015
687,196,STD-Cho-2021,Cho 2021
688,196,STD-Dahlgren-2022,Dahlgren 2022
689,196,STD-Dincer-2021,Dincer 2021
690,196,STD-Duchemin-2015,Duchemin 2015
691,196,STD-Fiol-DeRoque-2021,Fiol DeRoque 2021
692,196,STD-Gollwitzer-2018,Gollwitzer 2018
693,196,STD-G_x00e4_rtner-2013,G_x00e4_rtner 2013
694,196,STD-Hersch-2016,Hersch 2016
695,196,STD-Ho-2021,Ho 2021
696,196,STD-Huang-2020,Huang 2020
697,196,STD-Huang-2020a,Huang 2020a
698,196,STD-Janzarik-2022,Janzarik 2022
699,196,STD-Kim-2016,Kim 2016
700,196,STD-Lebares-2021,Lebares 2021
701,196,STD-Lee-2020,Lee 2020
702,196,STD-Lin-2015,Lin 2015
703,196,STD-Palumbo-2012,Palumbo 2012
704,196,STD-Riley-2017,Riley 2017
705,196,STD-Tonarelli-2018,Tonarelli 2018
706,196,STD-Wei-2017,Wei 2017
707,196,STD-West-2014,West 2014
708,197,STD-Blumenthal-2016,Blumenthal 2016
709,197,STD-Davidson-2010,Davidson 2010
710,197,STD-ENRICHD-Investigators-2000,ENRICHD Investigators 2000
711,197,STD-Jones-1996,Jones 1996
712,197,STD-O_x0027_Neil-2015,O_x0027_Neil 2015
713,198,STD-Ahmed-2013,Ahmed 2013
714,199,STD-Chen-2011,Chen 2011
715,199,STD-Li-2012,Li 2012
716,199,STD-Liu-2015,Liu 2015
717,199,STD-SIMPL-2014,SIMPL 2014
718,200,STD-Cao-2005,Cao 2005
719,200,STD-Gupta-2011,Gupta 2011
720,200,STD-Maheu-2013,Maheu 2013
721,200,STD-Teekachunhatean-2004,Teekachunhatean 2004
722,201,STD-Asher-2009,Asher 2009
723,202,STD-O_x0027_Connor-2016,O_x0027_Connor 2016
724,203,STD-Bischoff-2012,Bischoff 2012
725,203,STD-Hern_x00e1_ndez-2015,Hern_x00e1_ndez 2015
726,203,STD-Johnson_x002d_Warrington-2016,Johnson_x002d_Warrington 2016
727,203,STD-Jolly-2018,Jolly 2018
728,203,STD-Kessler-2018,Kessler 2018
729,203,STD-Sanchez_x002d_Nieto-2016,Sanchez_x002d_Nieto 2016
730,203,STD-Tabak-2014,Tabak 2014
731,203,STD-Titova_x00a0_2015,Titova_x00a0_2015
732,203,STD-Walters-2013,Walters 2013
733,204,STD-Calverley-2007,Calverley 2007
734,204,STD-Calverley-2008,Calverley 2008
735,204,STD-Lapperre-2009,Lapperre 2009
736,204,STD-Schermer-2009,Schermer 2009
737,204,STD-Tashkin-2012,Tashkin 2012
738,205,STD-Eckert-2011,Eckert 2011
739,206,STD-Ali-Hassan-2015,Ali Hassan 2015
740,206,STD-Etezadi-2013,Etezadi 2013
741,207,STD-Gudavalli-2006,Gudavalli 2006
742,207,STD-Simmerman-2011,Simmerman 2011
743,208,STD-Mikami-2010,Mikami 2010
744,209,STD-GOOD-BEHAVIOR-GAME-2012,GOOD BEHAVIOR GAME 2012
745,209,STD-POSITIVE-ACTION-2009,POSITIVE ACTION 2009
746,209,STD-THINK-SMART-2009,THINK SMART 2009
747,209,STD-TND-2008,TND 2008
748,210,STD-Cundill-2015,Cundill 2015
749,210,STD-Delvaux-2004,Delvaux 2004
750,210,STD-Dumont-2013,Dumont 2013
751,210,STD-Epstein-2011,Epstein 2011
752,210,STD-Fallowfield-2002,Fallowfield 2002
753,210,STD-Flocke-2014,Flocke 2014
754,210,STD-Forsetlund-2003,Forsetlund 2003
755,210,STD-French-2013,French 2013
756,210,STD-Gongora_x002d_Ortega-2012,Gongora_x002d_Ortega 2012
757,210,STD-Huizing-2006,Huizing 2006
758,210,STD-Huizing-2009,Huizing 2009
759,210,STD-Jansink-2013,Jansink 2013
760,210,STD-Jenkins-2013,Jenkins 2013
761,210,STD-Jensen-2011,Jensen 2011
762,210,STD-Juul-2014,Juul 2014
763,210,STD-Kendrick-1995,Kendrick 1995
764,210,STD-Kennedy-2015,Kennedy 2015
765,210,STD-Kok-2013,Kok 2013
766,210,STD-Li_x00e9_nard-2010,Li_x00e9_nard 2010
767,210,STD-Perria-2007,Perria 2007
768,210,STD-Robling-2012,Robling 2012
769,210,STD-Strasser-2008,Strasser 2008
770,210,STD-Walsh-2012,Walsh 2012
771,210,STD-Weaver-2016,Weaver 2016
772,210,STD-Weiland-2015,Weiland 2015
773,211,STD-Hu-2014,Hu 2014
774,212,STD-Siegle-2005,Siegle 2005
775,213,STD-Chen-2010,Chen 2010
776,214,STD-Aggarwal-2014,Aggarwal 2014
777,214,STD-Chen-2010,Chen 2010
778,214,STD-Khan-2017,Khan 2017
779,214,STD-Park-2017,Park 2017
780,215,STD-Ayaz-2013,Ayaz 2013
781,215,STD-Moll-2006,Moll 2006
782,215,STD-Williams-2009,Williams 2009
783,216,STD-DPP-2002,DPP 2002
784,216,STD-DPS-2001,DPS 2001
785,216,STD-EDIPS-2009,EDIPS 2009
786,216,STD-IDPP-2006,IDPP 2006
787,216,STD-PODOSA-2014,PODOSA 2014
788,217,STD-Midazolam-2003_x002c_-BZ,Midazolam 2003_x002c_ BZ
789,218,STD-O_x0027_Malley-2006,O_x0027_Malley 2006
790,218,STD-Toll-2010a,Toll 2010a
791,219,STD-Biffi-2012,Biffi 2012
792,220,STD-Jacobs-2011,Jacobs 2011
793,221,STD-Lemanske-2010,Lemanske 2010
794,221,STD-Pavord-2007,Pavord 2007
795,222,STD-SIT-2014,SIT 2014
796,222,STD-SWiTCH-2012,SWiTCH 2012
797,222,STD-TWiTCH-2016,TWiTCH 2016
798,223,STD-Stark-2009,Stark 2009
799,224,STD-Fu-2013,Fu 2013
800,224,STD-O_x0027_Connor-2013,O_x0027_Connor 2013
801,224,STD-Yang-2015,Yang 2015
802,225,STD-Ashford-2011-_x0028_95722_x0029_,Ashford 2011 _x0028_95722_x0029_
803,225,STD-Boxer-2013,Boxer 2013
804,225,STD-Dysken-2014,Dysken 2014
805,225,STD-Dysken-2014-SG,Dysken 2014 SG
806,225,STD-Dysken-VitE-2014,Dysken VitE 2014
807,225,STD-Fox-2012-_x0028_MAGD_x0029_,Fox 2012 _x0028_MAGD_x0029_
808,225,STD-Grossberg-2008-_x0028_MD_x002d_50_x0029_,Grossberg 2008 _x0028_MD_x002d_50_x0029_
809,225,STD-Howard-2012-_x0028_DOMINO_x002d_AD_x0029_,Howard 2012 _x0028_DOMINO_x002d_AD_x0029_
810,225,STD-Peters-2015-_x0028_MEGACOMBI2_x0029_,Peters 2015 _x0028_MEGACOMBI2_x0029_
811,225,STD-Schmidt-2008,Schmidt 2008
812,226,STD-Kaur-2020,Kaur 2020
813,226,STD-Vasavada-2018,Vasavada 2018
814,227,STD-GICOG,GICOG
815,228,STD-AREDS2-2014,AREDS2 2014
816,228,STD-AlphaOmega-_x002d_-ALA-2010,AlphaOmega _x002d_ ALA 2010
817,228,STD-AlphaOmega-_x002d_-EPA_x002b_DHA-2010,AlphaOmega _x002d_ EPA_x002b_DHA 2010
818,228,STD-Caldwell-2011,Caldwell 2011
819,228,STD-EPOCH-2014,EPOCH 2014
820,228,STD-HEARTS-2017,HEARTS 2017
821,228,STD-MAPT-2017,MAPT 2017
822,228,STD-MARINA-2011,MARINA 2011
823,228,STD-MENU-2016,MENU 2016
824,228,STD-OPAL-2010,OPAL 2010
825,228,STD-ORIGIN-2012,ORIGIN 2012
826,228,STD-REDUCE_x002d_IT-2019,REDUCE_x002d_IT 2019
827,228,STD-Ramirez_x002d_Ramirez-2013,Ramirez_x002d_Ramirez 2013
828,228,STD-Reed-2014,Reed 2014
829,228,STD-Risk-_x0026_-Prevention-2013,Risk _x0026_ Prevention 2013
830,228,STD-SU.FOL.OM3-2010,SU.FOL.OM3 2010
831,228,STD-Shinto-2014,Shinto 2014
832,228,STD-VITAL-2019,VITAL 2019
833,228,STD-WAHA-2016,WAHA 2016
834,229,STD-Jacobs-2011,Jacobs 2011
835,229,STD-Perkins-2018,Perkins 2018
836,230,STD-Macaulay-1988,Macaulay 1988
837,230,STD-Song-2006,Song 2006
838,231,STD-Wearden-2010,Wearden 2010
839,231,STD-White-2011,White 2011
840,232,STD-Li-2021,Li 2021
841,233,STD-Armanian-2014,Armanian 2014
842,234,STD-Chen-2015,Chen 2015
843,234,STD-Doyle-2010,Doyle 2010
844,234,STD-Fallahinejad-Ghajari-2013,Fallahinejad Ghajari 2013
845,234,STD-Nguyen-2017,Nguyen 2017
846,234,STD-Zealand-2010,Zealand 2010
847,235,STD-BREVAS-2019,BREVAS 2019
848,235,STD-CLEAR-2013,CLEAR 2013
849,235,STD-CYCAZAREM-2003,CYCAZAREM 2003
850,235,STD-MEPEX-2007,MEPEX 2007
851,235,STD-Maritati-2017,Maritati 2017
852,235,STD-PEXIVAS-2013,PEXIVAS 2013
853,236,STD-Cho-2019,Cho 2019
854,236,STD-DUET-2017,DUET 2017
855,236,STD-FONT-II-2011,FONT II 2011
856,236,STD-FSGS_x002d_CT-2011,FSGS_x002d_CT 2011
857,236,STD-Vincenti-2017,Vincenti 2017
858,237,STD-Chen-2010,Chen 2010
859,237,STD-Leehey-2009,Leehey 2009
860,238,STD-Backes-2016,Backes 2016
861,238,STD-Dong-2016,Dong 2016
862,238,STD-March-2013,March 2013
863,239,STD-Hofmeyr-2004,Hofmeyr 2004
864,240,STD-Draelos-2013b,Draelos 2013b
865,240,STD-Neuhaus-2009,Neuhaus 2009
866,240,STD-Two-2014,Two 2014
867,241,STD-Bansal-2013,Bansal 2013
868,241,STD-Ghosh-2012,Ghosh 2012
869,241,STD-Shin-2012,Shin 2012
870,241,STD-Singh-2013,Singh 2013
871,241,STD-Yaghoobi-2011,Yaghoobi 2011
872,242,STD-Brown-2001,Brown 2001
873,242,STD-Fallowfield-2002,Fallowfield 2002
874,242,STD-Ho-2008,Ho 2008
875,243,STD-Ng-2011,Ng 2011
876,244,STD-Dundee-1986,Dundee 1986
877,244,STD-Koo-2013,Koo 2013
878,244,STD-Wang-2010,Wang 2010
879,244,STD-White-2012,White 2012
880,244,STD-Xu-2012,Xu 2012
881,245,STD-Colby-2012,Colby 2012
882,245,STD-Guo-2014,Guo 2014
883,245,STD-Harris-2010,Harris 2010
884,245,STD-Haug-2013,Haug 2013
885,245,STD-Horn-2007,Horn 2007
886,245,STD-Muramoto-2007,Muramoto 2007
887,245,STD-Project-EX-Russia-2013,Project EX Russia 2013
888,245,STD-Project-EX-Spain-2015b,Project EX Spain 2015b
889,246,STD-Kim-2016a,Kim 2016a
890,246,STD-Lee-2013a,Lee 2013a
891,246,STD-Mao-2015,Mao 2015
892,246,STD-Moore-2015,Moore 2015
893,246,STD-Van-de-Port-2012,Van de Port 2012
894,246,STD-Wang-2014,Wang 2014
895,246,STD-Yang-2014,Yang 2014
896,246,STD-Zou-2015,Zou 2015
897,247,STD-Chen-2015,Chen 2015
898,247,STD-Chen-2016a,Chen 2016a
899,247,STD-Liu-2016,Liu 2016
900,248,STD-Bateman-2014,Bateman 2014
901,248,STD-Hughes-1977,Hughes 1977
902,248,STD-Keays-1991,Keays 1991
903,249,STD-Chen-2018,Chen 2018
904,249,STD-Davidson-2010,Davidson 2010
905,249,STD-Lang-2018,Lang 2018
906,249,STD-Reeves-2017,Reeves 2017
907,249,STD-Yeh-2011,Yeh 2011
908,250,STD-Schmitz-2010,Schmitz 2010
909,250,STD-Schmitz-2014,Schmitz 2014
910,251,STD-Bensdorp-2015,Bensdorp 2015
911,251,STD-Goldman-2014,Goldman 2014
912,252,STD-ANRS-1265,ANRS 1265
913,253,STD-Doyle-2010,Doyle 2010
914,253,STD-Garcia-2012,Garcia 2012
915,253,STD-Jewkes-2008,Jewkes 2008
916,253,STD-Ross-2007,Ross 2007
917,254,STD-TOG,TOG
918,254,STD-TXT,TXT
919,254,STD-Talbot,Talbot
920,255,STD-Bonneterre--J-2002,Bonneterre  J 2002
921,256,STD-Hu-2015,Hu 2015
922,256,STD-Icli-2005,Icli 2005
923,257,STD-Compas-2009,Compas 2009
924,257,STD-Kauer-2012,Kauer 2012
925,257,STD-Kindt-2014,Kindt 2014
926,257,STD-Lillevoll-2014,Lillevoll 2014
927,257,STD-Manicavasagar-2014,Manicavasagar 2014
928,257,STD-McCarty-2013,McCarty 2013
929,257,STD-Reynolds-2011,Reynolds 2011
930,257,STD-Roberts-2010,Roberts 2010
931,257,STD-Rohde-2014a,Rohde 2014a
932,257,STD-Rohde-2014b,Rohde 2014b
933,257,STD-Rooney-2013,Rooney 2013
934,257,STD-Sawyer-2010,Sawyer 2010
935,257,STD-Stallard-2012a,Stallard 2012a
936,257,STD-Stice-2008,Stice 2008
937,257,STD-Whittaker-2012,Whittaker 2012
938,257,STD-Young-2006,Young 2006
939,257,STD-Young-2010a,Young 2010a
940,258,STD-Adenauer-2011,Adenauer 2011
941,258,STD-Bryant-2011,Bryant 2011
942,258,STD-Galovski-2012,Galovski 2012
943,258,STD-Kearney-2013,Kearney 2013
944,258,STD-Mueser-2008,Mueser 2008
945,258,STD-Zang-2013,Zang 2013
946,259,STD-Goodman-2006,Goodman 2006
947,260,STD-Bosaeus-2015,Bosaeus 2015
948,260,STD-Carlson-2013,Carlson 2013
949,260,STD-Dunstan-2008,Dunstan 2008
950,260,STD-Gustafson-2013,Gustafson 2013
951,260,STD-Haghiac-2015,Haghiac 2015
952,260,STD-Harper-2010,Harper 2010
953,260,STD-Harris-2015,Harris 2015
954,260,STD-Kaviani-2014,Kaviani 2014
955,260,STD-Keenan-2014,Keenan 2014
956,260,STD-Makrides-2010,Makrides 2010
957,260,STD-Olsen-1992,Olsen 1992
958,260,STD-Samimi-2015,Samimi 2015
959,261,STD-Hassiotis-2018,Hassiotis 2018
960,261,STD-Singh-2013,Singh 2013
961,261,STD-Singh-2016,Singh 2016
962,262,STD-Wright-2011,Wright 2011
963,263,STD-PEPSA-2006,PEPSA 2006
964,263,STD-RIOTT-2010,RIOTT 2010
965,264,STD-Azimi-Nekoo-2015,Azimi Nekoo 2015
966,264,STD-Eftekhar-2012,Eftekhar 2012
967,265,STD-Wall-2014,Wall 2014
968,266,STD-Fang-2017,Fang 2017
969,266,STD-Kirkness-2017a,Kirkness 2017a
970,266,STD-Kirkness-2017b,Kirkness 2017b
971,266,STD-Li-2014,Li 2014
972,266,STD-Liu-2015,Liu 2015
973,266,STD-Liu-2020,Liu 2020
974,266,STD-Lu-2016,Lu 2016
975,266,STD-Lu-2018,Lu 2018
976,266,STD-Lu-2020,Lu 2020
977,266,STD-Mitchell-2002,Mitchell 2002
978,266,STD-Wu-2019,Wu 2019
979,266,STD-Yang-2013,Yang 2013
980,267,STD-Glasgow-1984,Glasgow 1984
981,267,STD-Groeneveld-2011,Groeneveld 2011
982,267,STD-Okechukwu-2009,Okechukwu 2009
983,268,STD-Aydin-2018,Aydin 2018
984,268,STD-Sandhu_x00a0_2013,Sandhu_x00a0_2013
985,268,STD-Woodhouse-2015,Woodhouse 2015
986,269,STD-NSABP_x002d_34-2012,NSABP_x002d_34 2012
987,269,STD-Powles-2006,Powles 2006
988,269,STD-Tevaarwerk-2007,Tevaarwerk 2007
989,270,STD-Ridder-2013,Ridder 2013
990,270,STD-Sakamoto-2013,Sakamoto 2013
991,270,STD-Sung-2012,Sung 2012
992,271,STD-Tam-2012,Tam 2012
993,272,STD-Subak-2009,Subak 2009
994,273,STD-Mma-Bana,Mma Bana
995,274,STD-Agarwal-2016,Agarwal 2016
996,274,STD-Kumar-2014,Kumar 2014
997,274,STD-Shearman-1963,Shearman 1963
998,275,STD-Bystrova-2003,Bystrova 2003
999,276,STD-Annane-2013,Annane 2013
1000,276,STD-Chandy-2014,Chandy 2014
1001,276,STD-Dean-2006,Dean 2006
1002,276,STD-Ding-2013,Ding 2013
1003,276,STD-Gulmezoglu-2007,Gulmezoglu 2007
1004,276,STD-Jensen-2011,Jensen 2011
1005,276,STD-Lee-2007,Lee 2007
1006,276,STD-Lee-2014,Lee 2014
1007,276,STD-Liu-2013,Liu 2013
1008,276,STD-Long-2014,Long 2014
1009,276,STD-Meyer-2009,Meyer 2009
1010,276,STD-Sun-2011,Sun 2011
1011,276,STD-Wang-2014,Wang 2014
1012,276,STD-Weiss-2013,Weiss 2013
1013,276,STD-Yealy-2005,Yealy 2005
1014,276,STD-Yoon-2014,Yoon 2014
1015,277,STD-Munch-2016,Munch 2016
1016,278,STD-Dodd-2012a,Dodd 2012a
1017,279,STD-Choi-2016,Choi 2016
1018,279,STD-Fu-2017,Fu 2017
1019,279,STD-Kim-2013,Kim 2013
1020,279,STD-Kim-2015,Kim 2015
1021,279,STD-Kim-2018,Kim 2018
1022,279,STD-Li-2017,Li 2017
1023,279,STD-Park-2015,Park 2015
1024,279,STD-Park-2015b,Park 2015b
1025,279,STD-Wu-2013,Wu 2013
1026,279,STD-Yang-2015,Yang 2015
1027,279,STD-Yang-2017,Yang 2017
1028,279,STD-Yi-2016,Yi 2016
1029,279,STD-Yi-2016-anodal,Yi 2016 anodal
1030,280,STD-van-Mastrigt-2006a_x002c_-2010,van Mastrigt 2006a_x002c_ 2010
1031,281,STD-DUET-2017,DUET 2017
1032,281,STD-FONT-II-2011,FONT II 2011
1033,281,STD-FSGS_x002d_CT-2011,FSGS_x002d_CT 2011
1034,281,STD-Shah-2017,Shah 2017
1035,282,STD-Comella-2011,Comella 2011
1036,282,STD-Truong-2010,Truong 2010
1037,283,STD-Ikramuddin-2013,Ikramuddin 2013
1038,283,STD-Lee-2011,Lee 2011
1039,283,STD-Nguyen-2009,Nguyen 2009
1040,283,STD-Paluszkiewicz-2012,Paluszkiewicz 2012
1041,283,STD-Peterli-2012,Peterli 2012
1042,283,STD-Schauer-2012,Schauer 2012
1043,284,STD-Stallings-2014-USA,Stallings 2014 USA
1044,285,STD-Hill-2000,Hill 2000
1045,285,STD-von-Berg-2003,von Berg 2003
1046,286,STD-Breitenstein-2012,Breitenstein 2012
1047,286,STD-Simkiss-2013,Simkiss 2013
1048,287,STD-Forster-1996,Forster 1996
1049,287,STD-House-2000,House 2000
1050,288,STD-Burford-2013,Burford 2013
1051,288,STD-Caponnetto-2017,Caponnetto 2017
1052,288,STD-Dent-2009,Dent 2009
1053,288,STD-El-Hajj-2017,El Hajj 2017
1054,288,STD-Farley-2017,Farley 2017
1055,289,STD-Jain-2010,Jain 2010
1056,289,STD-Luckner-2006,Luckner 2006
1057,290,STD-Eftekhar-2012,Eftekhar 2012
1058,291,STD-Brain-2000a,Brain 2000a
1059,291,STD-Young-2006,Young 2006
1060,292,STD-IXT1-2019,IXT1 2019
1061,293,STD-Brass-2012,Brass 2012
1062,294,STD-Epstein-2017,Epstein 2017
1063,294,STD-Fallowfield-2002,Fallowfield 2002
1064,294,STD-Lienard-2010,Lienard 2010
1065,294,STD-Razavi-2002,Razavi 2002
1066,294,STD-Tulsky-2011,Tulsky 2011
1067,295,STD-Pani-2002,Pani 2002
1068,296,STD-Dicko-2011,Dicko 2011
1069,296,STD-Konate-2011,Konate 2011
1070,297,STD-Baumann-2012,Baumann 2012
1071,297,STD-Liu-2012,Liu 2012
1072,297,STD-Mendes-De-Oliveira-2010,Mendes De Oliveira 2010
1073,298,STD-Doherty-2012,Doherty 2012
1074,298,STD-Lapperre-2009,Lapperre 2009
1075,298,STD-Rennard-2009,Rennard 2009
1076,298,STD-TORCH,TORCH
1077,298,STD-Tashkin-2012,Tashkin 2012
1078,299,STD-Guo-2014,Guo 2014
1079,299,STD-Launer-2011,Launer 2011
1080,299,STD-Zimering-2016,Zimering 2016
1081,300,STD-van-der-Kaaij-2015,van der Kaaij 2015
1082,301,STD-Barclay-1987,Barclay 1987
1083,301,STD-Bortoluzzi-2013,Bortoluzzi 2013
1084,302,STD-McVeigh-1988,McVeigh 1988
1085,303,STD-Kjelstrup-2014,Kjelstrup 2014
1086,304,STD-Avidan-2011,Avidan 2011
1087,304,STD-Guo-2015,Guo 2015
1088,304,STD-Jain-2016,Jain 2016
1089,304,STD-Mashour-2012,Mashour 2012
1090,304,STD-Mozafari-2014,Mozafari 2014
1091,304,STD-Zhang-2011,Zhang 2011
1092,304,STD-Zhang-2016,Zhang 2016
1093,305,STD-START-A-2008,START A 2008
1094,305,STD-START-B-2008,START B 2008
1095,306,STD-Olufemi-2017,Olufemi 2017
1096,306,STD-Weiss-2013,Weiss 2013
1097,307,STD-Ab-Malik-2017,Ab Malik 2017
1098,307,STD-Dai-2017,Dai 2017
1099,307,STD-Juthani_x002d_Mehta-2015,Juthani_x002d_Mehta 2015
1100,307,STD-Kim-2014a,Kim 2014a
1101,307,STD-Lee-2011,Lee 2011
1102,308,STD-Hanna-2008,Hanna 2008
1103,308,STD-Lauretti-2003,Lauretti 2003
1104,309,STD-Brown-2013,Brown 2013
1105,309,STD-Brown-2016,Brown 2016
1106,309,STD-Lee-2008,Lee 2008
1107,309,STD-Neuhaus-2009,Neuhaus 2009
1108,310,STD-Inoue-2017,Inoue 2017
1109,310,STD-Inoue-2018,Inoue 2018
1110,310,STD-Lauretti-2003,Lauretti 2003
1111,310,STD-Lee-2017,Lee 2017
1112,310,STD-Liu-2021,Liu 2021
1113,310,STD-Nosek-2017,Nosek 2017
1114,310,STD-Song-2015,Song 2015
1115,310,STD-Zhang-2011,Zhang 2011
1116,311,STD-Gonzalez-2016,Gonzalez 2016
1117,311,STD-Lopes-2015,Lopes 2015
1118,312,STD-Eshghi-2016,Eshghi 2016
1119,312,STD-Gomes-2017,Gomes 2017
1120,312,STD-Malhotra-2016,Malhotra 2016
1121,313,STD-Petrie-1976,Petrie 1976
1122,314,STD-Ahmed-2013,Ahmed 2013
1123,314,STD-Sarhan-2016,Sarhan 2016
1124,315,STD-Bankol_x00e9_-2016,Bankol_x00e9_ 2016
1125,315,STD-Habers-2016,Habers 2016
1126,315,STD-Jansen-2013,Jansen 2013
1127,315,STD-Munters-2013,Munters 2013
1128,315,STD-Van-der-Kooi-2004,Van der Kooi 2004
1129,315,STD-Voet-2014,Voet 2014
1130,316,STD-Lock-2013,Lock 2013
1131,316,STD-Zipfel-2014,Zipfel 2014
1132,317,STD-Abramowitz-2018,Abramowitz 2018
1133,317,STD-Liu-2012,Liu 2012
1134,317,STD-Rosenfeld-2012,Rosenfeld 2012
1135,317,STD-Zhang-2016,Zhang 2016
1136,318,STD-Crowther-2006,Crowther 2006
1137,318,STD-Murphy-2008,Murphy 2008
1138,319,STD-Gurwitz-2014,Gurwitz 2014
1139,319,STD-Ibrahim-2013,Ibrahim 2013
1140,319,STD-Kaczorowski-2011,Kaczorowski 2011
1141,319,STD-Lapane-2011,Lapane 2011
1142,320,STD-Banerjee-2011,Banerjee 2011
1143,320,STD-Rosenberg-2010,Rosenberg 2010
1144,320,STD-Weintraub-2010,Weintraub 2010
1145,321,STD-_x0032_nd-NA-IgAN-2004,_x0032_nd NA IgAN 2004
1146,321,STD-Liu-2014,Liu 2014
1147,321,STD-Wu-2016,Wu 2016
1148,322,STD-Barakat-2010,Barakat 2010
1149,322,STD-Hickman-2015,Hickman 2015
1150,322,STD-Kashikar_x002d_Zuck-2012,Kashikar_x002d_Zuck 2012
1151,322,STD-Levy-2010,Levy 2010
1152,322,STD-Levy-2016,Levy 2016
1153,322,STD-Levy-2017,Levy 2017
1154,322,STD-Palermo-2016,Palermo 2016
1155,322,STD-Powers-2013,Powers 2013
1156,323,STD-Gupta-2014,Gupta 2014
1157,323,STD-Najafi-2015,Najafi 2015
1158,323,STD-Sudhakar-2014,Sudhakar 2014
1159,323,STD-Wang-2012,Wang 2012
1160,323,STD-Young-2006,Young 2006
1161,324,STD-Blebil-2014,Blebil 2014
